"","WordCount","SentimentGI","NegativityGI","PositivityGI","SentimentHE","NegativityHE","PositivityHE","SentimentLM","NegativityLM","PositivityLM","RatioUncertaintyLM","SentimentQDAP","NegativityQDAP","PositivityQDAP","y"
"370",182,-0.0164835164835165,0.0934065934065934,0.0769230769230769,0.00549450549450549,0,0.00549450549450549,-0.00549450549450549,0.0164835164835165,0.010989010989011,0.00549450549450549,-0.032967032967033,0.0934065934065934,0.0604395604395604,1.4
"371",155,0.0709677419354839,0.129032258064516,0.2,-0.00645161290322581,0.032258064516129,0.0258064516129032,0.0129032258064516,0.0451612903225806,0.0580645161290323,0.032258064516129,0.0838709677419355,0.0774193548387097,0.161290322580645,1.4
"372",49,0.102040816326531,0.0408163265306122,0.142857142857143,0.0408163265306122,0.0204081632653061,0.0612244897959184,0.0204081632653061,0.0204081632653061,0.0408163265306122,0.0408163265306122,0.163265306122449,0.0204081632653061,0.183673469387755,1.4
"373",116,0.0517241379310345,0.0517241379310345,0.103448275862069,0.00862068965517241,0,0.00862068965517241,0.00862068965517241,0.00862068965517241,0.0172413793103448,0.0344827586206897,0.0258620689655172,0.0603448275862069,0.0862068965517241,1.4
"374",825,0.0727272727272727,0.0763636363636364,0.149090909090909,0.0218181818181818,0.00363636363636364,0.0254545454545455,-0.00121212121212121,0.0363636363636364,0.0351515151515151,0.0096969696969697,0.0472727272727273,0.0533333333333333,0.100606060606061,1.4
"375",124,0.129032258064516,0.0967741935483871,0.225806451612903,0.00806451612903226,0.00806451612903226,0.0161290322580645,-0.032258064516129,0.0483870967741935,0.0161290322580645,0.0241935483870968,0.0887096774193548,0.0403225806451613,0.129032258064516,1.4
"376",239,0.129707112970711,0.0878661087866109,0.217573221757322,0.00418410041841004,0.00836820083682008,0.0125523012552301,-0.00418410041841004,0.0251046025104603,0.0209205020920502,0.0167364016736402,0.112970711297071,0.0585774058577406,0.171548117154812,1.4
"377",74,0.0810810810810811,0.108108108108108,0.189189189189189,0.027027027027027,0,0.027027027027027,0,0.0405405405405405,0.0405405405405405,0.0135135135135135,0.0945945945945946,0.0945945945945946,0.189189189189189,1.4
"378",624,0.094551282051282,0.0657051282051282,0.16025641025641,0.00641025641025641,0.00801282051282051,0.0144230769230769,0.0016025641025641,0.0288461538461538,0.0304487179487179,0.0224358974358974,0.0544871794871795,0.0576923076923077,0.112179487179487,1.4
"379",118,-0.0423728813559322,0.169491525423729,0.127118644067797,0.00847457627118644,0,0.00847457627118644,0.00847457627118644,0.0169491525423729,0.0254237288135593,0.0338983050847458,-0.0254237288135593,0.11864406779661,0.0932203389830508,1.4
"380",337,0.14540059347181,0.109792284866469,0.255192878338279,0.0207715133531157,0.0029673590504451,0.0237388724035608,0.0237388724035608,0.0178041543026706,0.0415430267062315,0.0118694362017804,0.0801186943620178,0.100890207715134,0.181008902077151,1.4
"381",750,0.088,0.109333333333333,0.197333333333333,0.0253333333333333,0.00533333333333333,0.0306666666666667,0.0186666666666667,0.0266666666666667,0.0453333333333333,0.028,0.0466666666666667,0.088,0.134666666666667,1.4
"382",232,0.107758620689655,0.0646551724137931,0.172413793103448,0.00431034482758621,0.021551724137931,0.0258620689655172,0.0258620689655172,0.00431034482758621,0.0301724137931034,0.00862068965517241,0.107758620689655,0.0172413793103448,0.125,1.4
"383",229,0.0305676855895196,0.104803493449782,0.135371179039301,0.0218340611353712,0.00873362445414847,0.0305676855895196,0.0218340611353712,0.0131004366812227,0.0349344978165939,0.0131004366812227,0.074235807860262,0.0655021834061135,0.139737991266376,1.4
"384",283,0.0530035335689046,0.113074204946996,0.166077738515901,0.0176678445229682,0,0.0176678445229682,-0.0318021201413428,0.0530035335689046,0.0212014134275618,0.0353356890459364,0.0742049469964664,0.0742049469964664,0.148409893992933,1.4
"385",49,0.0612244897959184,0.102040816326531,0.163265306122449,0.0612244897959184,0,0.0612244897959184,0.0408163265306122,0,0.0408163265306122,0,0.102040816326531,0.0204081632653061,0.122448979591837,1.4
"386",56,0.0357142857142857,0.0892857142857143,0.125,0,0.0178571428571429,0.0178571428571429,-0.107142857142857,0.125,0.0178571428571429,0.0178571428571429,0,0.107142857142857,0.107142857142857,1.4
"387",120,0.00833333333333333,0.0916666666666667,0.1,0,0,0,-0.0166666666666667,0.025,0.00833333333333333,0.0666666666666667,0.075,0.0416666666666667,0.116666666666667,1.4
"388",83,0,0.072289156626506,0.072289156626506,-0.0120481927710843,0.0120481927710843,0,-0.0120481927710843,0.0240963855421687,0.0120481927710843,0.0120481927710843,0.0120481927710843,0.036144578313253,0.0481927710843374,1.4
"389",56,0.142857142857143,0.0178571428571429,0.160714285714286,0.0357142857142857,0,0.0357142857142857,-0.0178571428571429,0.0357142857142857,0.0178571428571429,0,0.107142857142857,0.0178571428571429,0.125,1.4
"390",44,0.0454545454545455,0.159090909090909,0.204545454545455,-0.0227272727272727,0.0227272727272727,0,0.0227272727272727,0,0.0227272727272727,0.0227272727272727,0.159090909090909,0.0681818181818182,0.227272727272727,1.4
"391",1033,0.0358180058083253,0.111326234269119,0.147144240077444,0.00484027105517909,0.0174249757986447,0.0222652468538238,0.00290416263310745,0.0251694094869313,0.0280735721200387,0.0280735721200387,0.0396902226524685,0.0648596321393998,0.104549854791868,1.4
"392",24,0,0.25,0.25,0.0833333333333333,0,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0.125,0.208333333333333,1.4
"393",2616,0.0202599388379205,0.126146788990826,0.146406727828746,-0.0095565749235474,0.0198776758409786,0.0103211009174312,-0.0324923547400612,0.047782874617737,0.0152905198776758,0.0347859327217125,-0.0263761467889908,0.123853211009174,0.0974770642201835,1.4
"394",134,0.082089552238806,0.119402985074627,0.201492537313433,0,0.0149253731343284,0.0149253731343284,-0.0149253731343284,0.0223880597014925,0.00746268656716418,0.0373134328358209,0.111940298507463,0.0298507462686567,0.141791044776119,1.4
"395",547,0.160877513711152,0.0676416819012797,0.228519195612431,0.0146252285191956,0.00182815356489945,0.0164533820840951,-0.0146252285191956,0.0511882998171846,0.036563071297989,0.0146252285191956,0.0895795246800731,0.0548446069469835,0.144424131627057,1.4
"396",15,0.0666666666666667,0.133333333333333,0.2,0.0666666666666667,0,0.0666666666666667,-0.0666666666666667,0.133333333333333,0.0666666666666667,0,0.133333333333333,0,0.133333333333333,1.4
"397",672,0.0595238095238095,0.113095238095238,0.172619047619048,0.0163690476190476,0.00892857142857143,0.025297619047619,-0.0163690476190476,0.037202380952381,0.0208333333333333,0.0327380952380952,0.0803571428571429,0.0699404761904762,0.150297619047619,1.4
"398",49,0.0408163265306122,0.102040816326531,0.142857142857143,0,0,0,0,0.0408163265306122,0.0408163265306122,0,0.0408163265306122,0.0816326530612245,0.122448979591837,1.4
"399",884,0.0328054298642534,0.0972850678733032,0.130090497737557,0.0237556561085973,0.00339366515837104,0.0271493212669683,-0.0361990950226244,0.0475113122171946,0.0113122171945701,0.0135746606334842,0.0305429864253394,0.0565610859728507,0.08710407239819,1.4
"400",52,0.0769230769230769,0.0576923076923077,0.134615384615385,0.0384615384615385,0,0.0384615384615385,-0.0192307692307692,0.0576923076923077,0.0384615384615385,0.0384615384615385,0.153846153846154,0.0384615384615385,0.192307692307692,1.4
"401",77,0.12987012987013,0.038961038961039,0.168831168831169,0.038961038961039,0.025974025974026,0.0649350649350649,0.025974025974026,0.038961038961039,0.0649350649350649,0.038961038961039,0.103896103896104,0.051948051948052,0.155844155844156,1.4
"402",205,0,0.160975609756098,0.160975609756098,0.0146341463414634,0.0146341463414634,0.0292682926829268,-0.00975609756097561,0.0487804878048781,0.0390243902439024,0.0390243902439024,0.0292682926829268,0.121951219512195,0.151219512195122,1.4
"403",137,0.0291970802919708,0.0437956204379562,0.072992700729927,-0.0072992700729927,0.0072992700729927,0,-0.0145985401459854,0.0218978102189781,0.0072992700729927,0.0218978102189781,0.0510948905109489,0.0291970802919708,0.0802919708029197,1.4
"404",257,0.0155642023346304,0.108949416342412,0.124513618677043,0.00389105058365759,0.00778210116731518,0.0116731517509728,-0.0505836575875486,0.066147859922179,0.0155642023346304,0.0155642023346304,-0.0311284046692607,0.116731517509728,0.0856031128404669,1.4
"405",171,0.0818713450292398,0.064327485380117,0.146198830409357,0.0292397660818713,0.00584795321637427,0.0350877192982456,0,0.0292397660818713,0.0292397660818713,0.0116959064327485,0.064327485380117,0.0175438596491228,0.0818713450292398,1.4
"406",19031,-0.00168146708002732,0.116704324523146,0.115022857443119,0.0157637538752562,0.00667332247385844,0.0224370763491146,-0.0232252640428774,0.0303714991329935,0.00714623509011613,0.0243287268141453,-0.0253270978929116,0.0851242709263833,0.0597971730334717,1.4
"407",63,0.111111111111111,0.0317460317460317,0.142857142857143,0.0158730158730159,0,0.0158730158730159,0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0634920634920635,0.158730158730159,1.4
"408",8,0.25,0,0.25,0,0,0,0,0.125,0.125,0,0.25,0,0.25,1.4
"409",3475,0.0443165467625899,0.102158273381295,0.146474820143885,0.000863309352517986,0.0158273381294964,0.0166906474820144,-0.0279136690647482,0.0469064748201439,0.0189928057553957,0.0333812949640288,-0.000575539568345324,0.101294964028777,0.100719424460432,1.4
"410",33,0.0303030303030303,0.151515151515152,0.181818181818182,0,0,0,-0.0303030303030303,0.0303030303030303,0,0,-0.0606060606060606,0.121212121212121,0.0606060606060606,1.4
"411",71,0.267605633802817,0.0563380281690141,0.323943661971831,0.0140845070422535,0,0.0140845070422535,0.0422535211267606,0.0140845070422535,0.0563380281690141,0,0.295774647887324,0.0140845070422535,0.309859154929577,1.4
"412",103,0.058252427184466,0.194174757281553,0.252427184466019,-0.00970873786407767,0.00970873786407767,0,-0.0388349514563107,0.0485436893203883,0.00970873786407767,0.00970873786407767,0.0388349514563107,0.16504854368932,0.203883495145631,1.4
"413",73,0.0136986301369863,0.123287671232877,0.136986301369863,0.0136986301369863,0,0.0136986301369863,0,0.0273972602739726,0.0273972602739726,0.0136986301369863,0,0.0958904109589041,0.0958904109589041,1.4
"414",33,0.0606060606060606,0.0909090909090909,0.151515151515152,0.0303030303030303,0,0.0303030303030303,0.0303030303030303,0.0606060606060606,0.0909090909090909,0.0606060606060606,0.0606060606060606,0.0909090909090909,0.151515151515152,1.4
"415",425,0.0941176470588235,0.0752941176470588,0.169411764705882,0.0635294117647059,0.00235294117647059,0.0658823529411765,-0.0188235294117647,0.0258823529411765,0.00705882352941176,0.00705882352941176,-0.00941176470588235,0.0423529411764706,0.0329411764705882,1.4
"416",240,-0.0166666666666667,0.116666666666667,0.1,-0.00416666666666667,0.00833333333333333,0.00416666666666667,-0.0458333333333333,0.0541666666666667,0.00833333333333333,0.0166666666666667,0.0291666666666667,0.0625,0.0916666666666667,1.4
"417",19,0.315789473684211,0.0526315789473684,0.368421052631579,0,0,0,-0.0526315789473684,0.0526315789473684,0,0,0.105263157894737,0.0526315789473684,0.157894736842105,1.4
"418",44,0.0227272727272727,0.0909090909090909,0.113636363636364,0.0227272727272727,0.0227272727272727,0.0454545454545455,-0.0227272727272727,0.0681818181818182,0.0454545454545455,0.0227272727272727,0,0.113636363636364,0.113636363636364,1.4
"419",73,0.0410958904109589,0.0821917808219178,0.123287671232877,0,0,0,-0.0136986301369863,0.0273972602739726,0.0136986301369863,0.0547945205479452,0.136986301369863,0.0410958904109589,0.178082191780822,1.4
"420",653,0.0719754977029096,0.11791730474732,0.18989280245023,-0.00306278713629403,0.0122511485451761,0.00918836140888208,-0.0199081163859112,0.0597243491577335,0.0398162327718224,0.0336906584992343,0.00612557427258806,0.120980091883614,0.127105666156202,1.4
"421",97,-0.0206185567010309,0.123711340206186,0.103092783505155,-0.0103092783505155,0.0206185567010309,0.0103092783505155,-0.0206185567010309,0.0206185567010309,0,0,0.0206185567010309,0.0618556701030928,0.0824742268041237,1.4
"422",6,-0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0.166666666666667,0,0.166666666666667,0.166666666666667,1.4
"423",48,-0.125,0.125,0,-0.0208333333333333,0.0416666666666667,0.0208333333333333,-0.125,0.145833333333333,0.0208333333333333,0,-0.0416666666666667,0.125,0.0833333333333333,1.4
"424",39,0.0256410256410256,0.0256410256410256,0.0512820512820513,0.0769230769230769,0,0.0769230769230769,-0.0256410256410256,0.0256410256410256,0,0.0256410256410256,0,0.0512820512820513,0.0512820512820513,1.4
